7
* SHG parameters for all races by gender 03MAY17
* Cigarette level parameters for SHG                                                                
* 1=1-5(3), 2=6-15(10), 3=16-25,(20), 4=26-35(30), 5=36-45(40), 6=41+(60)                           
* Estimates for all race by gender [M(0) F(1)]                                                      
* Race,Sex,StartYOB,EndYOB,Age,Cat1,Cat2,Cat3,Cat4,Cat5,Cat6                                        
0,0,1906,1906,44,0.064302769,0.173941322,0.397439874,0.161226256,0.152882452,0.050207327
0,0,1907,1907,44,0.064302769,0.173941322,0.397439874,0.161226256,0.152882452,0.050207327
0,0,1908,1908,44,0.064302769,0.173941322,0.397439874,0.161226256,0.152882452,0.050207327
0,0,1909,1909,44,0.064302769,0.173941322,0.397439874,0.161226256,0.152882452,0.050207327
0,0,1910,1910,44,0.064302769,0.173941322,0.397439874,0.161226256,0.152882452,0.050207327
0,0,1911,1911,44,0.064302769,0.173941322,0.397439874,0.161226256,0.152882452,0.050207327
0,0,1912,1912,44,0.064302769,0.173941322,0.397439874,0.161226256,0.152882452,0.050207327
0,0,1913,1913,44,0.064302769,0.173941322,0.397439874,0.161226256,0.152882452,0.050207327
0,0,1914,1914,44,0.064302769,0.173941322,0.397439874,0.161226256,0.152882452,0.050207327
0,0,1915,1915,44,0.064302769,0.173941322,0.397439874,0.161226256,0.152882452,0.050207327
0,0,1916,1916,44,0.064302769,0.173941322,0.397439874,0.161226256,0.152882452,0.050207327
0,0,1917,1917,44,0.064302769,0.173941322,0.397439874,0.161226256,0.152882452,0.050207327
0,0,1918,1918,44,0.064302769,0.173941322,0.397439874,0.161226256,0.152882452,0.050207327
0,0,1919,1919,44,0.064302769,0.173941322,0.397439874,0.161226256,0.152882452,0.050207327
0,0,1920,1920,44,0.064302769,0.173941322,0.397439874,0.161226256,0.152882452,0.050207327
0,0,1921,1921,44,0.065700894,0.176743369,0.398550652,0.15961314,0.150270372,0.049121573
0,0,1922,1922,44,0.065349615,0.17604254,0.398281521,0.160016993,0.150919102,0.049390229
0,0,1923,1923,44,0.065009618,0.175362186,0.398014724,0.160408807,0.15155179,0.049652876
0,0,1924,1924,44,0.064672895,0.17468641,0.397744308,0.160797736,0.152183082,0.04991557
0,0,1925,1925,44,0.064331595,0.173999437,0.397463857,0.161192844,0.152827776,0.05018449
0,0,1926,1926,44,0.063978022,0.173285618,0.397166489,0.161603095,0.153500832,0.050465943
0,0,1927,1927,44,0.063586561,0.172492757,0.396829042,0.162058401,0.154252229,0.05078101
0,0,1928,1928,44,0.063060432,0.171422905,0.396361713,0.162672112,0.15527255,0.051210288
0,0,1929,1929,44,0.062288696,0.169844789,0.39564703,0.163575899,0.15679123,0.051852356
0,0,1930,1930,44,0.061167709,0.167533648,0.394545298,0.164895959,0.159045158,0.052812229
0,0,1931,1931,44,0.059610711,0.164286167,0.39288484,0.166742705,0.162273688,0.054201889
0,0,1932,1932,44,0.057622416,0.160074993,0.390531766,0.169120671,0.166570973,0.056079181
0,0,1933,1933,44,0.055437709,0.155363486,0.387623946,0.171753742,0.17153351,0.058287607
0,0,1934,1934,44,0.053318694,0.150707696,0.384455606,0.174320796,0.176605748,0.06059146
0,0,1935,1935,44,0.05149261,0.146626374,0.381428924,0.176536698,0.181196514,0.062718881
0,0,1936,1936,44,0.050158645,0.143603841,0.379032779,0.178153549,0.184686937,0.064364248
0,0,1937,1937,44,0.049460504,0.14200798,0.377713343,0.178997954,0.186561904,0.065258315
0,0,1938,1938,44,0.049380854,0.141825296,0.377559878,0.179094183,0.186777976,0.065361813
0,0,1939,1939,44,0.049881214,0.142970826,0.378513945,0.178489294,0.185427977,0.064716745
0,0,1940,1940,44,0.050941968,0.145382951,0.380459341,0.177204512,0.182622909,0.063388319
0,0,1941,1941,44,0.052553434,0.14900519,0.383221806,0.175249399,0.178503999,0.061466172
0,0,1942,1942,44,0.054696135,0.153743848,0.386555524,0.172651055,0.173278606,0.059074832
0,0,1943,1943,44,0.057357813,0.159509085,0.390198031,0.169438579,0.167158254,0.056338238
0,0,1944,1944,44,0.060530217,0.166209295,0.39388413,0.165650302,0.160353,0.053373055
0,0,1945,1945,44,0.064203576,0.173741234,0.397356995,0.161341276,0.153070861,0.050286058
0,0,1946,1946,44,0.068362723,0.1819853,0.400382812,0.156585736,0.145512429,0.047171
0,0,1947,1947,44,0.072984606,0.190805252,0.402765747,0.151475042,0.137863318,0.044106034
0,0,1948,1948,44,0.07803944,0.200055858,0.40436055,0.146109711,0.130283383,0.041151058
0,0,1949,1949,44,0.083483932,0.20957645,0.40507695,0.140599279,0.122911567,0.038351823
0,0,1950,1950,44,0.089256777,0.219191278,0.404884606,0.13505869,0.115866509,0.03574214
0,0,1951,1951,44,0.095281354,0.228722701,0.403813776,0.129598336,0.109240391,0.033343442
0,0,1952,1952,44,0.10149972,0.238047602,0.401937081,0.124291133,0.103068593,0.031155871
0,0,1953,1953,44,0.107918771,0.247152898,0.399323175,0.119142606,0.097309058,0.029153493
0,0,1954,1954,44,0.114567165,0.256053161,0.396023021,0.114139848,0.091907977,0.027308827
0,0,1955,1955,44,0.121480404,0.264764008,0.392072305,0.109267383,0.086817326,0.025598573
0,0,1956,1956,44,0.12870122,0.273300255,0.387492465,0.104508439,0.08199462,0.024003001
0,0,1957,1957,44,0.136273391,0.28166692,0.382296626,0.099849913,0.07740646,0.022506691
0,0,1958,1958,44,0.144219782,0.289837499,0.376508995,0.095294255,0.073038237,0.021101231
0,0,1959,1959,44,0.152557952,0.297776592,0.370158453,0.090846842,0.068879935,0.019780225
0,0,1960,1960,44,0.161306098,0.305447234,0.363274858,0.086512032,0.064921949,0.018537829
0,0,1961,1961,44,0.170477479,0.312806695,0.355893467,0.08229573,0.061157259,0.01736937
0,0,1962,1962,44,0.180061752,0.319795662,0.348070363,0.078212221,0.057587029,0.016272972
0,0,1963,1963,44,0.190037568,0.32635474,0.339872003,0.074275885,0.054212771,0.015247032
0,0,1964,1964,44,0.200377572,0.332430875,0.331369472,0.070498478,0.051034077,0.014289527
0,0,1965,1965,44,0.211048325,0.337978858,0.322636698,0.066889171,0.048048853,0.013398095
0,0,1966,1966,44,0.222010271,0.342962559,0.313748771,0.063454688,0.045253584,0.012570127
0,0,1967,1967,44,0.233217835,0.347355884,0.304780363,0.060199491,0.042643588,0.011802838
0,0,1968,1968,44,0.244619662,0.351143447,0.295804295,0.057126001,0.040213257,0.011093338
0,0,1969,1969,44,0.256159003,0.354320893,0.286890302,0.054234832,0.037956283,0.010438685
0,0,1970,1970,44,0.267774226,0.356894892,0.278104028,0.05152505,0.03586586,0.009835943
0,0,1971,1971,44,0.279410742,0.35888445,0.269498004,0.048992039,0.033933065,0.009281699
0,0,1972,1972,44,0.286149816,0.359781262,0.26460609,0.047601322,0.032880438,0.008981072
0,0,1973,1973,44,0.292723246,0.360483387,0.259900291,0.046294972,0.031897098,0.008701006
0,0,1974,1974,44,0.29915212,0.361010766,0.255361216,0.045062734,0.030974305,0.00843886
0,0,1975,1975,44,0.305459752,0.361380127,0.250968629,0.043895116,0.030104119,0.008192256
0,0,1976,1976,44,0.311671483,0.361605117,0.246701723,0.042783323,0.02927931,0.007959044
0,0,1977,1977,44,0.317814493,0.361696418,0.242539337,0.041719201,0.028493276,0.007737276
0,0,1978,1978,44,0.323917641,0.361661861,0.238460146,0.040695184,0.027739984,0.007525184
0,0,1979,1979,44,0.33001132,0.361506526,0.234442816,0.039704256,0.02701392,0.007321162
0,0,1980,1980,44,0.336127333,0.361232819,0.230466144,0.038739917,0.026310036,0.00712375
0,0,1981,1981,44,0.342292848,0.360840959,0.226512959,0.03779705,0.025624377,0.006931806
0,0,1982,1982,44,0.348512085,0.360331217,0.22258141,0.036874426,0.024955862,0.006744999
0,0,1983,1983,44,0.354783368,0.35970421,0.21867338,0.035971749,0.024304101,0.006563193
0,0,1984,1984,44,0.361104949,0.358960697,0.214790671,0.03508872,0.023668708,0.006386255
0,0,1985,1985,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,1986,1986,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,1987,1987,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,1988,1988,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,1989,1989,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,1990,1990,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,1991,1991,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,1992,1992,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,1993,1993,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,1994,1994,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,1995,1995,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,1996,1996,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,1997,1997,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,1998,1998,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,1999,1999,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2000,2000,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2001,2001,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2002,2002,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2003,2003,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2004,2004,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2005,2005,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2006,2006,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2007,2007,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2008,2008,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2009,2009,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2010,2010,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2011,2011,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2012,2012,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2013,2013,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2014,2014,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2015,2015,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2016,2016,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2017,2017,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2018,2018,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2019,2019,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2020,2020,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2021,2021,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2022,2022,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2023,2023,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2024,2024,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2025,2025,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2026,2026,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2027,2027,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2028,2028,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2029,2029,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2030,2030,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2031,2031,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2032,2032,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2033,2033,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2034,2034,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2035,2035,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2036,2036,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2037,2037,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2038,2038,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2039,2039,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2040,2040,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2041,2041,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2042,2042,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2043,2043,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2044,2044,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2045,2045,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2046,2046,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2047,2047,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2048,2048,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2049,2049,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2050,2050,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2051,2051,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2052,2052,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2053,2053,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2054,2054,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2055,2055,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2056,2056,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2057,2057,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2058,2058,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2059,2059,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2060,2060,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2061,2061,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2062,2062,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2063,2063,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2064,2064,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2065,2065,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2066,2066,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2067,2067,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2068,2068,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2069,2069,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2070,2070,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2071,2071,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2072,2072,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2073,2073,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2074,2074,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2075,2075,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2076,2076,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2077,2077,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2078,2078,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2079,2079,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2080,2080,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2081,2081,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2082,2082,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2083,2083,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2084,2084,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2085,2085,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2086,2086,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2087,2087,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2088,2088,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2089,2089,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2090,2090,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2091,2091,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2092,2092,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2093,2093,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2094,2094,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2095,2095,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2096,2096,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2097,2097,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2098,2098,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2099,2099,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,2100,2100,44,0.367475017,0.358101576,0.210935007,0.034225034,0.023049308,0.006214058
0,0,1864,1864,45,0.065384148,0.176111529,0.39830827,0.159977249,0.150855107,0.049363698
0,0,1865,1865,45,0.065384148,0.176111529,0.39830827,0.159977249,0.150855107,0.049363698
0,0,1866,1866,45,0.065384148,0.176111529,0.39830827,0.159977249,0.150855107,0.049363698
0,0,1867,1867,45,0.065384148,0.176111529,0.39830827,0.159977249,0.150855107,0.049363698
0,0,1868,1868,45,0.065384148,0.176111529,0.39830827,0.159977249,0.150855107,0.049363698
0,0,1869,1869,45,0.065384148,0.176111529,0.39830827,0.159977249,0.150855107,0.049363698
0,0,1870,1870,45,0.065384148,0.176111529,0.39830827,0.159977249,0.150855107,0.049363698
0,0,1871,1871,45,0.065384148,0.176111529,0.39830827,0.159977249,0.150855107,0.049363698
0,0,1872,1872,45,0.065384148,0.176111529,0.39830827,0.159977249,0.150855107,0.049363698
0,0,1873,1873,45,0.065384148,0.176111529,0.39830827,0.159977249,0.150855107,0.049363698
0,0,1874,1874,45,0.065384148,0.176111529,0.39830827,0.159977249,0.150855107,0.049363698
0,0,1875,1875,45,0.065384148,0.176111529,0.39830827,0.159977249,0.150855107,0.049363698
0,0,1876,1876,45,0.065384148,0.176111529,0.39830827,0.159977249,0.150855107,0.049363698
0,0,1877,1877,45,0.065384148,0.176111529,0.39830827,0.159977249,0.150855107,0.049363698
0,0,1878,1878,45,0.065384148,0.176111529,0.39830827,0.159977249,0.150855107,0.049363698
0,0,1879,1879,45,0.065384148,0.176111529,0.39830827,0.159977249,0.150855107,0.049363698
0,0,1880,1880,45,0.065384148,0.176111529,0.39830827,0.159977249,0.150855107,0.049363698
0,0,1881,1881,45,0.065384148,0.176111529,0.39830827,0.159977249,0.150855107,0.049363698
0,0,1882,1882,45,0.065384148,0.176111529,0.39830827,0.159977249,0.150855107,0.049363698
